Date,High,Low,Open,Close,Volume,Adj Close,Name
2017-11-15,170.52000427246094,168.3300018310547,170.19000244140625,169.3800048828125,3150600.0,146.12286376953125,AMGN
2017-11-16,171.14999389648438,168.75,168.91000366210938,170.77000427246094,3131000.0,148.3290252685547,AMGN
2017-11-17,171.08999633789062,169.5399932861328,170.6699981689453,170.0,2039700.0,147.6602325439453,AMGN
2017-11-20,170.22000122070312,168.14999389648438,169.89999389648438,168.7899932861328,2012300.0,146.60926818847656,AMGN
2017-11-21,170.49000549316406,168.88999938964844,169.35000610351562,169.83999633789062,2629600.0,147.52125549316406,AMGN
2017-11-22,170.72999572753906,169.3300018310547,169.86000061035156,169.9600067138672,1533000.0,147.62548828125,AMGN
2017-11-24,170.75999450683594,169.49000549316406,169.5,170.1199951171875,999800.0,147.76446533203125,AMGN
2017-11-27,171.25999450683594,169.55999755859375,170.55999755859375,169.7100067138672,2150100.0,147.40838623046875,AMGN
2017-11-28,170.66000366210938,169.42999267578125,170.57000732421875,170.25999450683594,2658700.0,147.88607788085938,AMGN
2017-11-29,174.0,170.58999633789062,171.0,172.22999572753906,3244500.0,149.5972137451172,AMGN
2017-11-30,176.05999755859375,172.6300048828125,172.6300048828125,175.66000366210938,3819400.0,152.57647705078125,AMGN
2017-12-01,177.86000061035156,174.0500030517578,174.16000366210938,177.1999969482422,3389900.0,153.91409301757812,AMGN
2017-12-04,180.74000549316406,178.16000366210938,178.4600067138672,178.69000244140625,4417100.0,155.20831298828125,AMGN
2017-12-05,180.72999572753906,177.94000244140625,179.00999450683594,178.6699981689453,3589400.0,155.19090270996094,AMGN
2017-12-06,179.47999572753906,174.67999267578125,179.4499969482422,176.22000122070312,2519700.0,153.06285095214844,AMGN
2017-12-07,176.94000244140625,173.42999267578125,175.67999267578125,173.9600067138672,3102100.0,151.09983825683594,AMGN
2017-12-08,175.97000122070312,173.42999267578125,174.42999267578125,175.41000366210938,3336300.0,152.35931396484375,AMGN
2017-12-11,177.69000244140625,175.00999450683594,176.08999633789062,176.8300018310547,1874000.0,153.5927276611328,AMGN
2017-12-12,176.99000549316406,174.1300048828125,176.8300018310547,176.25999450683594,2193700.0,153.0976104736328,AMGN
