Date,High,Low,Open,Close,Volume,Adj Close,Name
2017-11-15,89.94999694824219,88.66999816894531,89.58000183105469,89.16000366210938,2250500.0,80.9197006225586,ADI
2017-11-16,90.75,89.41000366210938,89.79000091552734,90.4800033569336,2297900.0,82.1176986694336,ADI
2017-11-17,91.05000305175781,90.23999786376953,91.0,90.41999816894531,2342900.0,82.06322479248047,ADI
2017-11-20,93.98999786376953,90.7300033569336,90.97000122070312,93.06999969482422,6529600.0,84.46829223632812,ADI
2017-11-21,92.83000183105469,88.87999725341797,92.62000274658203,90.19000244140625,6028700.0,81.85447692871094,ADI
2017-11-22,90.73999786376953,88.43000030517578,89.61000061035156,88.6500015258789,4028200.0,80.4568099975586,ADI
2017-11-24,89.25,88.01000213623047,88.66999816894531,89.1500015258789,1623800.0,80.91059875488281,ADI
2017-11-27,88.83000183105469,87.4000015258789,88.48999786376953,87.44999694824219,2890700.0,79.36771392822266,ADI
2017-11-28,87.44000244140625,86.38999938964844,87.08000183105469,87.06999969482422,3843100.0,79.02283477783203,ADI
2017-11-29,87.29000091552734,83.9000015258789,87.08000183105469,85.66000366210938,6130300.0,77.7431411743164,ADI
2017-11-30,86.2699966430664,84.98999786376953,85.81999969482422,86.11000061035156,3866600.0,78.56428527832031,ADI
2017-12-01,85.7699966430664,83.58999633789062,85.51000213623047,85.4000015258789,3545000.0,77.91650390625,ADI
2017-12-04,85.63999938964844,83.8499984741211,85.55999755859375,84.79000091552734,3723600.0,77.3599624633789,ADI
2017-12-05,85.69999694824219,84.16000366210938,84.52999877929688,84.83000183105469,2340800.0,77.39645385742188,ADI
2017-12-06,85.4800033569336,84.02999877929688,84.26000213623047,85.41000366210938,2805100.0,77.9256362915039,ADI
2017-12-07,86.51000213623047,85.16999816894531,85.61000061035156,86.11000061035156,3914200.0,78.56428527832031,ADI
2017-12-08,86.91999816894531,84.91000366210938,86.44999694824219,85.5199966430664,3411400.0,78.0259780883789,ADI
2017-12-11,86.36000061035156,85.29000091552734,85.48999786376953,85.80000305175781,2322700.0,78.28146362304688,ADI
2017-12-12,85.9800033569336,84.91000366210938,85.75,85.4800033569336,2248900.0,77.989501953125,ADI
2017-12-13,85.93000030517578,85.12999725341797,85.81999969482422,85.18000030517578,2068000.0,77.71577453613281,ADI
2017-12-14,85.97000122070312,84.81999969482422,85.16999816894531,85.44000244140625,2288000.0,77.95301055908203,ADI
2017-12-15,87.20999908447266,85.29000091552734,86.06999969482422,86.69000244140625,3766000.0,79.09346771240234,ADI
2017-12-18,88.3499984741211,87.19999694824219,87.20999908447266,88.08999633789062,2743100.0,80.37078857421875,ADI
2017-12-19,88.47000122070312,87.41000366210938,87.77999877929688,87.94999694824219,2098600.0,80.24305725097656,ADI
2017-12-20,88.93000030517578,87.83999633789062,88.12000274658203,88.6500015258789,2093000.0,80.88170623779297,ADI
2017-12-21,89.13999938964844,88.41999816894531,89.0,88.6500015258789,1917100.0,80.88170623779297,ADI
2017-12-22,88.87000274658203,88.26000213623047,88.5,88.8499984741211,1680400.0,81.06420135498047,ADI
2017-12-26,88.8499984741211,87.68000030517578,88.27999877929688,88.62999725341797,1378700.0,80.86347961425781,ADI
2017-12-27,89.58000183105469,88.56999969482422,88.88999938964844,89.0999984741211,1827400.0,81.29228973388672,ADI
2017-12-28,89.86000061035156,88.69999694824219,89.30000305175781,89.37999725341797,1973000.0,81.54774475097656,ADI
2017-12-29,89.68000030517578,88.7699966430664,89.36000061035156,89.02999877929688,3414800.0,81.22840881347656,ADI
2018-01-02,90.6500015258789,88.93000030517578,89.23999786376953,90.27999877929688,2343200.0,82.36888122558594,ADI
2018-01-03,91.61000061035156,90.05000305175781,90.27999877929688,91.4000015258789,2009600.0,83.39073944091797,ADI
2018-01-04,92.27999877929688,91.25,91.87000274658203,91.30000305175781,1879600.0,83.29950714111328,ADI
2018-01-05,92.2699966430664,90.83000183105469,91.5199966430664,91.66999816894531,1799100.0,83.63705444335938,ADI
2018-01-08,92.20999908447266,91.36000061035156,91.80999755859375,91.83000183105469,1907400.0,83.7830581665039,ADI
2018-01-09,92.33000183105469,91.41999816894531,91.80000305175781,91.63999938964844,2779700.0,83.60970306396484,ADI
2018-01-10,91.1500015258789,89.79000091552734,91.08000183105469,90.11000061035156,2654400.0,82.21377563476562,ADI
2018-01-11,91.26000213623047,89.94000244140625,90.4000015258789,91.19000244140625,1924200.0,83.19913482666016,ADI
2018-01-12,92.58999633789062,90.56999969482422,91.05999755859375,92.0199966430664,3175700.0,83.95640563964844,ADI
2018-01-16,93.69999694824219,92.3499984741211,92.37999725341797,93.0999984741211,3373700.0,84.94175720214844,ADI
2018-01-17,95.95999908447266,93.61000061035156,94.0,95.56999969482422,4011300.0,87.1953125,ADI
2018-01-18,98.37999725341797,95.33000183105469,95.58000183105469,97.23999786376953,5285100.0,88.71897888183594,ADI
2018-01-19,97.94000244140625,96.13999938964844,97.63999938964844,96.13999938964844,2762400.0,87.71537017822266,ADI
2018-01-22,97.0,95.7699966430664,96.38999938964844,96.6500015258789,4442400.0,88.18069458007812,ADI
2018-01-23,97.12000274658203,95.88999938964844,96.69000244140625,96.47000122070312,3247100.0,88.01644134521484,ADI
2018-01-24,96.63999938964844,93.20999908447266,94.37999725341797,95.33999633789062,6258400.0,86.98548126220703,ADI
2018-01-25,96.98999786376953,91.93000030517578,96.19000244140625,91.9800033569336,3655900.0,83.9198989868164,ADI
2018-01-26,94.16999816894531,92.58000183105469,93.08999633789062,93.83999633789062,4752300.0,85.6169204711914,ADI
2018-01-29,94.44000244140625,92.41000366210938,93.19999694824219,93.77999877929688,3078100.0,85.56217956542969,ADI
2018-01-30,93.38999938964844,91.37000274658203,92.7699966430664,91.55000305175781,3684900.0,83.52760314941406,ADI
2018-01-31,92.55000305175781,91.41999816894531,91.88999938964844,91.87999725341797,3462000.0,83.82867431640625,ADI
2018-02-01,92.58000183105469,91.25,91.25,91.6500015258789,2312200.0,83.61882019042969,ADI
2018-02-02,91.29000091552734,89.05999755859375,90.73999786376953,89.11000061035156,2922600.0,81.30139923095703,ADI
2018-02-05,89.61000061035156,85.33000183105469,88.75,85.4000015258789,3817400.0,77.91650390625,ADI
2018-02-06,88.70999908447266,82.76000213623047,84.19999694824219,88.54000091552734,5440800.0,80.7813720703125,ADI
2018-02-07,87.94999694824219,85.29000091552734,86.75,85.3499984741211,4555800.0,77.87088775634766,ADI
2018-02-08,85.5999984741211,82.56999969482422,85.54000091552734,82.68000030517578,5279100.0,75.43484497070312,ADI
2018-02-09,84.58000183105469,80.94999694824219,83.91000366210938,83.93000030517578,5649700.0,76.5753173828125,ADI
2018-02-12,85.9000015258789,84.02999877929688,84.30000305175781,85.05000305175781,3287700.0,77.59716796875,ADI
2018-02-13,86.43000030517578,83.7699966430664,86.01000213623047,84.33999633789062,2688900.0,76.94937896728516,ADI
2018-02-14,85.44999694824219,83.38999938964844,83.5199966430664,85.12999725341797,2819600.0,77.67015075683594,ADI
2018-02-15,85.94000244140625,84.20999908447266,85.94000244140625,85.4000015258789,2214400.0,77.91650390625,ADI
2018-02-16,86.79000091552734,85.16999816894531,85.27999877929688,86.08999633789062,2570000.0,78.54605102539062,ADI
2018-02-20,89.48999786376953,86.91999816894531,87.27999877929688,88.41000366210938,3961000.0,80.6627426147461,ADI
2018-02-21,90.04000091552734,87.8499984741211,88.70999908447266,88.41000366210938,2604400.0,80.6627426147461,ADI
