Date,High,Low,Open,Close,Volume,Adj Close,Name
2017-11-15,126.36000061035156,124.11000061035156,125.38999938964844,125.91999816894531,180400.0,122.68150329589844,TECH
2017-11-16,128.6199951171875,125.2699966430664,126.2300033569336,128.61000061035156,134900.0,125.30233001708984,TECH
2017-11-17,129.6300048828125,127.30999755859375,128.19000244140625,129.22000122070312,115900.0,125.89665222167969,TECH
2017-11-20,130.1999969482422,127.13999938964844,129.33999633789062,130.02999877929688,127400.0,126.68582916259766,TECH
2017-11-21,132.7899932861328,130.2100067138672,130.2100067138672,132.1199951171875,199600.0,128.7220916748047,TECH
2017-11-22,132.8699951171875,131.2100067138672,132.1699981689453,132.42999267578125,172600.0,129.02406311035156,TECH
2017-11-24,132.8800048828125,131.3000030517578,132.5500030517578,131.7100067138672,189400.0,128.32260131835938,TECH
2017-11-27,133.13999938964844,131.11000061035156,131.72000122070312,132.47000122070312,146300.0,129.06307983398438,TECH
2017-11-28,134.4199981689453,132.52000427246094,132.72000122070312,133.1199951171875,130700.0,129.6963653564453,TECH
2017-11-29,134.88999938964844,130.00999450683594,133.1999969482422,133.61000061035156,162500.0,130.1737518310547,TECH
2017-11-30,136.38999938964844,133.58999633789062,133.89999389648438,134.75,135700.0,131.284423828125,TECH
2017-12-01,134.9199981689453,131.10000610351562,134.77999877929688,133.19000244140625,141700.0,129.76451110839844,TECH
2017-12-04,134.0,129.64999389648438,134.0,129.80999755859375,214400.0,126.4714584350586,TECH
2017-12-05,130.9600067138672,128.07000732421875,130.25999450683594,128.47000122070312,155100.0,125.16593170166016,TECH
2017-12-06,130.38999938964844,127.22000122070312,128.4499969482422,128.72000122070312,146800.0,125.40950012207031,TECH
2017-12-07,129.60000610351562,127.62999725341797,128.72999572753906,128.89999389648438,150300.0,125.58485412597656,TECH
2017-12-08,130.07000732421875,128.1999969482422,129.02000427246094,128.75999450683594,273100.0,125.44847869873047,TECH
2017-12-11,128.9199981689453,126.91999816894531,128.9199981689453,127.0,172600.0,123.73372650146484,TECH
2017-12-12,127.83999633789062,125.94000244140625,127.0999984741211,127.31999969482422,205100.0,124.04550170898438,TECH
2017-12-13,128.2100067138672,125.83999633789062,127.33999633789062,127.77999877929688,138100.0,124.4936752319336,TECH
2017-12-14,128.42999267578125,127.16000366210938,127.87999725341797,127.76000213623047,186600.0,124.47418212890625,TECH
2017-12-15,129.77999877929688,126.22000122070312,128.16000366210938,129.50999450683594,370800.0,126.17920684814453,TECH
2017-12-18,130.66000366210938,129.10000610351562,130.2100067138672,129.5800018310547,105400.0,126.24739074707031,TECH
2017-12-19,129.7100067138672,128.27000427246094,129.7100067138672,129.3000030517578,100300.0,125.97457122802734,TECH
2017-12-20,130.58999633789062,128.75,129.60000610351562,129.1699981689453,113100.0,125.84793090820312,TECH
2017-12-21,129.77000427246094,128.72999572753906,129.3800048828125,128.77000427246094,97400.0,125.45824432373047,TECH
2017-12-22,129.22000122070312,127.95999908447266,128.91000366210938,128.3300018310547,184800.0,125.02953338623047,TECH
2017-12-26,128.8300018310547,127.20999908447266,128.14999389648438,128.47999572753906,77700.0,125.1756820678711,TECH
2017-12-27,128.9199981689453,127.45999908447266,128.55999755859375,128.1999969482422,95400.0,124.90287017822266,TECH
2017-12-28,129.57000732421875,127.77999877929688,128.52000427246094,128.75999450683594,65100.0,125.44847869873047,TECH
2017-12-29,130.99000549316406,128.80999755859375,128.88999938964844,129.5500030517578,139000.0,126.2181625366211,TECH
2018-01-02,131.6300048828125,129.60000610351562,129.72000122070312,131.4600067138672,177800.0,128.07904052734375,TECH
2018-01-03,134.5399932861328,131.72999572753906,132.0,134.49000549316406,149700.0,131.03109741210938,TECH
2018-01-04,135.44000244140625,134.1699981689453,134.50999450683594,134.9199981689453,192600.0,131.4500732421875,TECH
